OrderID,OrderDate,CustomerID,ProductID,ManagerID,Quantity,UnitPrice,DiscountPct,Cost
O10151,2025-09-21,C1043,P1003,M101,3,170.61,0.1,120.46
O10151,2025-09-21,C1043,P1009,M101,3,532.13,0.0,397.44
O10151,2025-09-21,C1043,P1003,M101,2,88.61,0.2,70.18
O10151,2025-09-21,C1043,P1017,M101,4,859.6,0.15,666.59
O10152,2024-05-01,C1090,P1017,M103,3,761.99,0.0,488.7
O10152,2024-05-01,C1090,P1114,M103,4,464.67,0.2,267.79
O10153,2024-02-04,C1458,P1067,M101,3,881.02,0.05,505.09
O10153,2024-02-04,C1458,P1044,M101,4,827.72,0.0,473.42
O10153,2024-02-04,C1458,P1023,M101,4,906.31,0.1,575.6
O10153,2024-02-04,C1458,P1026,M101,2,617.64,0.0,464.73
O10154,2024-09-09,C1193,P1115,M107,3,845.3,0.1,583.46
O10154,2024-09-09,C1193,P1056,M107,4,741.9,0.05,443.31
O10154,2024-09-09,C1193,P1087,M107,4,684.85,0.0,477.06
O10154,2024-09-09,C1193,P1013,M107,1,838.67,0.1,593.98
O10155,2024-01-03,C1112,P1078,M102,1,223.37,0.2,113.91
O10156,2025-06-15,C1163,P1083,M102,5,414.22,0.15,323.71
O10157,2025-04-25,C1282,P1014,M107,4,240.44,0.0,177.09
O10157,2025-04-25,C1282,P1037,M107,5,899.86,0.1,694.83
O10157,2025-04-25,C1282,P1106,M107,3,10.19,0.1,5.43
O10158,2025-08-26,C1024,P1105,M102,4,387.8,0.1,241.92
O10159,2025-11-29,C1491,P1095,M107,3,428.32,0.0,268.31
O10159,2025-11-29,C1491,P1019,M107,2,966.58,0.0,568.03
O10160,2024-11-23,C1102,P1091,M100,3,827.78,0.1,613.78
O10160,2024-11-23,C1102,P1044,M100,4,981.98,0.0,580.77
O10161,2025-01-31,C1492,P1111,M102,1,288.71,0.15,154.11
O10161,2025-01-31,C1492,P1094,M102,5,545.29,0.0,312.22
O10161,2025-01-31,C1492,P1051,M102,1,474.08,0.0,354.31
O10162,2024-08-17,C1243,P1056,M100,5,304.27,0.1,218.79
O10162,2024-08-17,C1243,P1089,M100,1,57.66,0.15,44.0
O10162,2024-08-17,C1243,P1100,M100,2,671.13,0.0,534.69
O10162,2024-08-17,C1243,P1066,M100,5,839.77,0.15,566.71
O10163,2025-12-11,C1270,P1068,M102,2,577.62,0.2,299.84
O10164,2024-08-09,C1357,P1025,M102,4,228.02,0.15,121.87
O10164,2024-08-09,C1357,P1001,M102,5,529.99,0.0,371.4
O10164,2024-08-09,C1357,P1102,M102,1,74.04,0.0,37.58
O10164,2024-08-09,C1357,P1101,M102,4,911.57,0.0,548.99
O10165,2024-10-19,C1460,P1097,M104,4,448.95,0.2,309.5
O10166,2024-12-27,C1436,P1118,M105,4,790.91,0.1,451.79
O10166,2024-12-27,C1436,P1065,M105,4,113.18,0.15,73.15
O10167,2024-09-12,C1044,P1046,M102,4,951.03,0.05,610.44
O10168,2024-06-06,C1396,P1029,M106,1,511.2,0.0,256.05
O10168,2024-06-06,C1396,P1072,M106,5,477.77,0.05,368.94
O10168,2024-06-06,C1396,P1009,M106,3,284.05,0.0,180.41
O10168,2024-06-06,C1396,P1116,M106,5,487.22,0.1,309.01
O10169,2025-06-01,C1302,P1009,M103,4,214.92,0.2,142.08
O10169,2025-06-01,C1302,P1107,M103,1,17.59,0.1,13.25
O10169,2025-06-01,C1302,P1079,M103,1,345.47,0.2,218.19
O10170,2024-06-08,C1229,P1066,M106,2,300.55,0.0,186.07
O10170,2024-06-08,C1229,P1022,M106,5,291.72,0.0,155.82
O10170,2024-06-08,C1229,P1030,M106,3,881.06,0.0,448.37
O10170,2024-06-08,C1229,P1111,M106,3,54.41,0.1,29.35
O10171,2024-10-17,C1356,P1114,M105,5,400.63,0.15,288.04
O10172,2025-02-21,C1238,P1062,M106,5,716.89,0.15,503.53
O10172,2025-02-21,C1238,P1118,M106,1,825.55,0.15,616.16
O10172,2025-02-21,C1238,P1088,M106,1,640.04,0.2,479.31
O10172,2025-02-21,C1238,P1106,M106,1,607.76,0.05,350.68
O10173,2025-10-20,C1025,P1036,M103,4,390.0,0.15,238.18
O10174,2025-02-13,C1275,P1108,M100,3,600.36,0.15,462.34
O10174,2025-02-13,C1275,P1081,M100,4,89.38,0.0,69.94
O10174,2025-02-13,C1275,P1119,M100,5,681.88,0.05,522.6
O10175,2024-10-09,C1011,P1059,M102,5,20.03,0.05,10.85
O10175,2024-10-09,C1011,P1031,M102,1,616.45,0.15,340.01
O10176,2025-05-19,C1335,P1048,M100,3,743.57,0.2,386.61
O10176,2025-05-19,C1335,P1092,M100,2,21.59,0.15,12.71
O10176,2025-05-19,C1335,P1011,M100,1,93.55,0.05,72.32
O10176,2025-05-19,C1335,P1076,M100,1,223.89,0.0,160.92
O10177,2025-09-10,C1194,P1008,M103,1,76.71,0.2,54.29
O10177,2025-09-10,C1194,P1114,M103,2,409.86,0.2,238.79
O10177,2025-09-10,C1194,P1034,M103,5,863.13,0.15,490.16
O10178,2025-09-21,C1046,P1067,M104,3,455.62,0.15,353.1
O10178,2025-09-21,C1046,P1038,M104,3,586.38,0.05,358.29
O10178,2025-09-21,C1046,P1065,M104,4,399.04,0.05,219.5
O10179,2025-06-17,C1292,P1005,M107,5,649.28,0.2,498.02
O10179,2025-06-17,C1292,P1106,M107,1,947.18,0.1,480.82
O10180,2024-07-20,C1255,P1061,M106,4,385.12,0.1,231.91
O10180,2024-07-20,C1255,P1054,M106,3,415.53,0.0,220.39
O10181,2024-07-20,C1484,P1010,M101,5,535.77,0.15,361.14
O10181,2024-07-20,C1484,P1064,M101,1,114.21,0.0,61.92
O10181,2024-07-20,C1484,P1097,M101,5,236.2,0.1,155.79
O10181,2024-07-20,C1484,P1030,M101,5,390.36,0.1,219.64
O10182,2025-06-10,C1307,P1100,M101,3,394.11,0.05,243.81
O10182,2025-06-10,C1307,P1085,M101,3,155.59,0.2,91.3
O10182,2025-06-10,C1307,P1067,M101,5,837.13,0.2,658.63
O10182,2025-06-10,C1307,P1074,M101,5,479.27,0.15,382.68
O10183,2024-01-05,C1114,P1011,M106,1,984.17,0.2,671.27
O10183,2024-01-05,C1114,P1087,M106,4,40.63,0.15,32.26
O10183,2024-01-05,C1114,P1100,M106,1,558.17,0.05,307.27
O10184,2024-07-24,C1127,P1034,M105,5,835.31,0.1,506.91
O10185,2024-08-26,C1054,P1072,M104,2,266.74,0.1,147.55
O10185,2024-08-26,C1054,P1075,M104,5,349.02,0.15,199.12
O10186,2024-05-05,C1124,P1090,M104,3,562.13,0.1,308.93
O10186,2024-05-05,C1124,P1081,M104,5,449.6,0.05,290.74
O10186,2024-05-05,C1124,P1070,M104,3,784.56,0.1,599.48
O10186,2024-05-05,C1124,P1058,M104,1,794.6,0.1,445.29
O10187,2024-06-06,C1215,P1009,M105,5,156.5,0.2,100.58
O10187,2024-06-06,C1215,P1060,M105,4,907.87,0.1,701.63
O10187,2024-06-06,C1215,P1112,M105,3,359.93,0.15,184.07
O10188,2024-07-04,C1275,P1033,M105,3,553.83,0.2,408.87
O10188,2024-07-04,C1275,P1040,M105,4,472.11,0.05,369.76
O10188,2024-07-04,C1275,P1018,M105,1,949.62,0.05,754.28
O10189,2025-09-01,C1106,P1048,M102,4,757.08,0.05,490.15
O10189,2025-09-01,C1106,P1033,M102,3,211.19,0.1,137.99
O10190,2024-05-26,C1192,P1002,M103,1,368.65,0.0,280.05
O10190,2024-05-26,C1192,P1043,M103,3,413.51,0.1,281.45
O10191,2025-08-03,C1057,P1027,M103,4,808.52,0.1,452.89
O10191,2025-08-03,C1057,P1119,M103,1,68.88,0.2,43.51
O10191,2025-08-03,C1057,P1093,M103,1,305.45,0.1,181.31
O10191,2025-08-03,C1057,P1105,M103,3,453.84,0.2,359.2
O10192,2025-04-15,C1299,P1101,M105,5,927.12,0.05,596.19
O10192,2025-04-15,C1299,P1077,M105,5,40.24,0.1,28.48
O10192,2025-04-15,C1299,P1062,M105,2,636.22,0.2,386.58
O10193,2024-07-12,C1371,P1117,M105,2,340.07,0.1,191.53
O10193,2024-07-12,C1371,P1017,M105,1,795.46,0.1,635.85
O10193,2024-07-12,C1371,P1029,M105,2,830.18,0.1,598.86
O10194,2025-02-03,C1237,P1043,M105,1,636.58,0.2,319.37
O10195,2024-05-03,C1315,P1006,M106,5,823.71,0.0,601.17
O10195,2024-05-03,C1315,P1095,M106,4,703.03,0.0,504.03
O10195,2024-05-03,C1315,P1006,M106,4,413.04,0.1,249.74
O10195,2024-05-03,C1315,P1064,M106,3,635.77,0.2,498.64
O10196,2025-07-17,C1123,P1026,M107,2,16.03,0.1,10.53
O10196,2025-07-17,C1123,P1046,M107,2,86.09,0.05,63.56
O10197,2025-07-20,C1228,P1078,M101,4,153.74,0.05,95.45
O10197,2025-07-20,C1228,P1031,M101,4,864.77,0.1,640.83
O10197,2025-07-20,C1228,P1006,M101,3,31.81,0.2,23.94
O10198,2025-10-07,C1320,P1092,M106,1,644.07,0.2,328.54
O10198,2025-10-07,C1320,P1097,M106,3,364.24,0.0,265.12
O10198,2025-10-07,C1320,P1053,M106,1,722.59,0.05,488.3
O10199,2024-07-18,C1363,P1089,M102,4,640.72,0.05,366.86
O10199,2024-07-18,C1363,P1016,M102,4,242.31,0.2,179.6
O10200,2025-11-28,C1428,P1017,M100,4,151.45,0.05,93.96
O10200,2025-11-28,C1428,P1023,M100,2,142.49,0.05,102.1
O10200,2025-11-28,C1428,P1091,M100,1,751.16,0.0,375.61
O10201,2025-10-22,C1145,P1047,M100,2,785.19,0.05,457.65
O10201,2025-10-22,C1145,P1007,M100,1,72.06,0.05,46.12
O10202,2024-02-09,C1390,P1003,M105,5,941.04,0.2,733.32
O10202,2024-02-09,C1390,P1043,M105,1,366.63,0.1,245.46
O10203,2024-11-23,C1378,P1026,M105,2,320.21,0.15,247.25
O10203,2024-11-23,C1378,P1080,M105,3,439.48,0.0,269.49
O10203,2024-11-23,C1378,P1005,M105,4,678.39,0.0,479.02
O10203,2024-11-23,C1378,P1022,M105,2,568.98,0.15,392.49
O10204,2025-10-26,C1190,P1113,M102,2,147.72,0.2,105.46
O10204,2025-10-26,C1190,P1021,M102,5,190.98,0.15,102.92
O10204,2025-10-26,C1190,P1021,M102,4,705.52,0.0,375.06
O10204,2025-10-26,C1190,P1117,M102,3,638.0,0.2,328.22
O10205,2025-03-02,C1133,P1116,M104,5,503.59,0.15,382.6
O10205,2025-03-02,C1133,P1104,M104,3,463.12,0.05,319.7
O10205,2025-03-02,C1133,P1010,M104,-3,376.12,0.15,284.98
O10206,2025-08-11,C1110,P1000,M101,5,422.34,0.2,263.85
O10207,2024-08-05,C1013,P1007,M103,2,219.87,0.0,167.31
O10208,2025-12-04,C1391,P1063,M104,1,798.28,0.2,407.75
O10209,2024-09-04,C1360,P1107,M103,1,145.23,0.15,104.79
O10209,2024-09-04,C1360,P1009,M103,4,974.85,0.15,602.98
O10209,2024-09-04,C1360,P1046,M103,1,891.31,0.15,457.15
O10209,2024-09-04,C1360,P1103,M103,5,67.51,0.05,44.77
O10210,2025-08-31,C1495,P1105,M104,5,691.16,0.2,424.18
O10210,2025-08-31,C1495,P1106,M104,2,29.13,0.15,22.86
O10210,2025-08-31,C1495,P1049,M104,3,497.94,0.0,384.32
O10210,2025-08-31,C1495,P1017,M104,4,19.82,0.1,15.13
O10211,2024-04-13,C1137,P1003,M107,2,523.84,0.0,310.93
O10211,2024-04-13,C1137,P1025,M107,4,274.58,0.0,180.23
O10211,2024-04-13,C1137,P1079,M107,2,858.56,0.2,448.95
O10211,2024-04-13,C1137,P1047,M107,1,129.01,0.2,77.73
O10212,2025-11-04,C1199,P1050,M101,2,231.03,0.0,141.28
O10212,2025-11-04,C1199,P1111,M101,3,666.38,0.2,527.95
O10213,2025-06-26,C1459,P1056,M106,3,33.36,0.1,24.98
O10213,2025-06-26,C1459,P1005,M106,1,298.23,0.2,184.72
O10213,2025-06-26,C1459,P1060,M106,4,900.46,0.2,511.89
O10214,2025-07-02,C1293,P1115,M103,2,607.26,0.2,439.8
O10214,2025-07-02,C1293,P1096,M103,4,67.27,0.05,53.62
O10214,2025-07-02,C1293,P1050,M103,5,535.43,0.15,355.17
O10215,2025-07-23,C1091,P1015,M102,4,779.16,0.0,442.26
O10215,2025-07-23,C1091,P1019,M102,4,623.54,0.0,428.2
O10216,2025-09-06,C1267,P1105,M105,2,322.0,0.1,175.2
O10216,2025-09-06,C1267,P1099,M105,5,531.99,0.15,327.95
O10216,2025-09-06,C1267,P1015,M105,4,646.39,0.0,390.13
O10216,2025-09-06,C1267,P1005,M105,4,343.97,0.15,227.59
O10217,2025-04-20,C1229,P1098,M106,1,693.1,0.05,377.18
O10217,2025-04-20,C1229,P1010,M106,5,502.34,0.0,318.64
O10218,2024-10-15,C1139,P1114,M100,1,958.35,0.1,697.99
O10219,2025-01-28,C1376,P1072,M104,5,949.58,0.2,651.67
O10219,2025-01-28,C1376,P1093,M104,2,551.39,0.2,351.55
O10220,2024-09-25,C1492,P1057,M102,3,174.09,0.2,112.18
O10220,2024-09-25,C1492,P1002,M102,5,59.48,0.0,32.18
O10220,2024-09-25,C1492,P1109,M102,3,795.21,0.1,491.09
O10220,2024-09-25,C1492,P1069,M102,4,961.02,0.15,754.81
O10221,2024-01-27,C1142,P1117,M103,3,981.33,0.0,555.17
O10221,2024-01-27,C1142,P1109,M103,5,442.63,0.1,244.7
O10221,2024-01-27,C1142,P1058,M103,2,981.37,0.15,734.87
O10221,2024-01-27,C1142,P1087,M103,5,908.82,0.05,644.8
O10222,2024-08-18,C1044,P1112,M104,3,526.25,0.05,415.8
O10222,2024-08-18,C1044,P1028,M104,5,855.68,0.15,491.33
O10222,2024-08-18,C1044,P1055,M104,1,463.65,0.0,254.46
O10222,2024-08-18,C1044,P1001,M104,2,773.91,0.15,389.77
O10223,2025-10-04,C1363,P1077,M107,2,786.58,0.15,611.85
O10223,2025-10-04,C1363,P1010,M107,2,806.71,0.2,457.1
O10223,2025-10-04,C1363,P1105,M107,4,186.11,0.1,107.23
O10224,2024-12-28,C1194,P1051,M100,3,38.88,0.1,29.88
O10224,2024-12-28,C1194,P1079,M100,5,127.32,0.0,69.53
O10224,2024-12-28,C1194,P1038,M100,3,955.3,0.0,490.52
O10225,2025-12-14,C1192,P1066,M106,5,486.73,0.1,300.67
O10225,2025-12-14,C1192,P1030,M106,5,42.29,0.1,33.21
O10225,2025-12-14,C1192,P1083,M106,3,282.79,0.0,208.21
O10225,2025-12-14,C1192,P1084,M106,4,392.46,0.2,238.45
O10226,2025-06-28,C1225,P1075,M102,4,848.8,0.0,473.19
O10226,2025-06-28,C1225,P1043,M102,5,974.63,0.05,732.87
O10226,2025-06-28,C1225,P1117,M102,1,48.54,0.05,38.2
O10227,2024-04-28,C1298,P1071,M105,2,682.75,0.0,536.05
O10227,2024-04-28,C1298,P1086,M105,5,721.97,0.1,453.58
O10227,2024-04-28,C1298,P1100,M105,4,761.19,0.1,413.44
O10228,2024-05-29,C1046,P1032,M107,2,893.63,0.2,651.4
O10229,2025-12-18,C1382,P1065,M107,2,890.0,0.05,499.65
O10229,2025-12-18,C1382,P1097,M107,5,262.76,0.1,178.19
O10229,2025-12-18,C1382,P1090,M107,4,639.68,0.1,333.08
O10230,2024-07-25,C1317,P1073,M104,3,511.85,0.1,270.52
O10230,2024-07-25,C1317,P1111,M104,3,837.47,0.2,601.32
O10230,2024-07-25,C1317,P1010,M104,5,773.41,0.05,578.07
O10230,2024-07-25,C1317,P1048,M104,2,877.12,0.2,512.89
O10231,2024-12-29,C1238,P1106,M100,5,47.2,0.2,34.44
O10231,2024-12-29,C1238,P1047,M100,1,594.53,0.15,390.46
O10231,2024-12-29,C1238,P1097,M100,5,725.9,0.2,429.14
O10231,2024-12-29,C1238,P1071,M100,3,883.91,0.15,698.34
O10232,2024-02-14,C1240,P1010,M102,3,666.42,0.0,502.83
O10232,2024-02-14,C1240,P1058,M102,2,309.9,0.2,221.2
O10233,2024-04-26,C1207,P1014,M107,3,278.72,0.0,170.38
O10233,2024-04-26,C1207,P1016,M107,3,999.55,0.15,795.1
O10234,2025-03-19,C1230,P1043,M100,5,547.05,0.0,336.0
O10234,2025-03-19,C1230,P1118,M100,2,712.23,0.1,413.6
O10234,2025-03-19,C1230,P1117,M100,1,276.16,0.05,178.0
O10235,2025-03-31,C1109,P1041,M100,1,605.54,0.15,417.61
O10235,2025-03-31,C1109,P1003,M100,3,761.42,0.0,498.09
O10236,2024-09-19,C1441,P1076,M103,1,180.37,0.0,140.67
O10236,2024-09-19,C1441,P1116,M103,2,700.24,0.1,518.92
O10237,2025-12-07,C1303,P1055,M104,2,731.69,0.0,426.01
O10238,2024-03-27,C1483,P1088,M102,3,61.38,0.0,37.05
O10238,2024-03-27,C1483,P1008,M102,4,978.74,0.1,524.27
O10238,2024-03-27,C1483,P1016,M102,1,729.79,0.2,572.25
O10239,2024-12-31,C1194,P1002,M107,1,318.86,0.05,175.03
O10239,2024-12-31,C1194,P1069,M107,4,390.51,0.1,286.89
O10239,2024-12-31,C1194,P1003,M107,3,21.3,0.05,14.59
O10239,2024-12-31,C1194,P1018,M107,2,443.28,0.15,295.98
O10240,2024-10-06,C1411,P1036,M102,5,818.96,0.0,540.75
O10240,2024-10-06,C1411,P1043,M102,3,435.3,0.2,311.47
O10240,2024-10-06,C1411,P1093,M102,5,961.9,0.1,755.8
O10240,2024-10-06,C1411,P1082,M102,3,880.55,0.0,481.82
O10241,2025-11-14,C1389,P1043,M106,4,628.78,0.05,478.77
O10241,2025-11-14,C1389,P1051,M106,3,506.5,0.1,382.51
O10241,2025-11-14,C1389,P1024,M106,3,631.71,0.15,443.59
O10241,2025-11-14,C1389,P1084,M106,4,195.05,0.15,114.36
O10242,2025-05-05,C1447,P1046,M102,3,199.51,0.15,136.94
O10242,2025-05-05,C1447,P1019,M102,1,436.23,0.15,271.06
O10242,2025-05-05,C1447,P1110,M102,3,362.3,0.05,228.19
O10243,2024-09-13,C1125,P1079,M103,3,680.77,0.1,351.94
O10243,2024-09-13,C1125,P1114,M103,4,982.23,0.15,688.98
O10244,2025-01-06,C1406,P1002,M102,3,787.42,0.2,417.66
O10244,2025-01-06,C1406,P1081,M102,5,332.0,0.05,257.11
O10245,2024-10-14,C1375,P1081,M102,2,455.62,0.05,252.33
O10245,2024-10-14,C1375,P1055,M102,2,122.17,0.0,88.13
O10245,2024-10-14,C1375,P1099,M102,2,586.36,0.0,354.14
O10246,2024-03-08,C1084,P1007,M103,4,83.3,0.1,46.78
O10246,2024-03-08,C1084,P1089,M103,1,742.76,0.05,435.43
O10246,2024-03-08,C1084,P1077,M103,2,692.88,0.05,471.91
O10247,2025-12-30,C1293,P1026,M107,3,84.83,0.15,49.98
O10247,2025-12-30,C1293,P1082,M107,4,603.05,0.15,318.19
O10248,2024-06-18,C1438,P1031,M103,2,274.73,0.05,195.37
O10249,2025-12-16,C1288,P1002,M105,3,679.27,0.0,476.59
O10249,2025-12-16,C1288,P1063,M105,1,530.5,0.1,360.37
O10250,2024-08-06,C1404,P1038,M107,5,182.34,0.1,96.96
O10250,2024-08-06,C1404,P1104,M107,2,616.14,0.1,444.21
O10250,2024-08-06,C1404,P1005,M107,5,210.61,0.15,149.61
O10251,2025-12-07,C1408,P1069,M100,1,59.98,0.0,30.27
O10251,2025-12-07,C1408,P1110,M100,4,936.9,0.0,595.0
O10251,2025-12-07,C1408,P1039,M100,1,228.28,0.0,171.65
O10251,2025-12-07,C1408,P1071,M100,2,742.01,0.0,481.87
O10252,2025-12-17,C1270,P1079,M101,3,439.25,0.1,336.91
O10253,2024-08-11,C1244,P1034,M101,5,915.4,0.15,694.24
O10253,2024-08-11,C1244,P1034,M101,4,440.06,0.0,277.9
O10254,2025-04-17,C1129,P1040,M102,3,593.56,0.0,394.16
O10254,2025-04-17,C1129,P1074,M102,1,249.6,0.15,140.08
O10254,2025-04-17,C1129,P1043,M102,1,820.19,0.15,413.48
O10254,2025-04-17,C1129,P1045,M102,1,222.26,0.2,116.27
O10255,2024-02-08,C1306,P1056,M103,2,71.9,0.2,45.11
O10256,2024-06-11,C1171,P1046,M106,2,601.12,0.05,367.68
O10256,2024-06-11,C1171,P1074,M106,2,886.11,0.1,574.24
O10256,2024-06-11,C1171,P1042,M106,5,788.9,0.1,540.42
O10257,2025-10-05,C1444,P1073,M102,1,260.82,0.1,171.21
O10258,2025-03-24,C1234,P1030,M100,3,773.04,0.0,600.06
O10259,2025-06-01,C1404,P1004,M103,3,542.95,0.0,412.4
O10259,2025-06-01,C1404,P1018,M103,1,896.39,0.0,457.61
O10259,2025-06-01,C1404,P1117,M103,3,459.8,0.2,350.42
O10260,2024-10-05,C1464,P1004,M102,3,708.41,0.05,460.35
O10260,2024-10-05,C1464,P1017,M102,2,652.83,0.2,479.96
O10260,2024-10-05,C1464,P1042,M102,2,826.5,0.1,561.73
O10261,2025-08-11,C1440,P1058,M100,5,308.04,0.2,197.41
O10261,2025-08-11,C1440,P1111,M100,4,217.93,0.0,158.94
O10262,2024-07-02,C1171,P1047,M105,2,414.69,0.2,227.31
O10262,2024-07-02,C1171,P1035,M105,5,788.66,0.15,551.48
O10262,2024-07-02,C1171,P1043,M105,3,815.98,0.15,517.22
O10263,2025-02-25,C1328,P1004,M106,4,296.3,0.15,230.33
O10263,2025-02-25,C1328,P1011,M106,3,519.86,0.0,315.59
O10263,2025-02-25,C1328,P1085,M106,2,830.27,0.0,621.4
O10264,2025-01-15,C1141,P1114,M104,5,333.48,0.05,204.11
O10265,2024-10-21,C1498,P1114,M101,2,941.71,0.0,560.87
O10265,2024-10-21,C1498,P1087,M101,5,398.8,0.1,298.57
O10265,2024-10-21,C1498,P1059,M101,1,860.23,0.05,658.35
O10265,2024-10-21,C1498,P1061,M101,4,860.18,0.1,537.06
O10266,2024-09-19,C1192,P1101,M105,1,168.76,0.2,105.19
O10267,2024-11-17,C1079,P1090,M106,4,237.3,0.2,130.42
O10267,2024-11-17,C1079,P1058,M106,5,721.55,0.15,472.24
O10267,2024-11-17,C1079,P1026,M106,1,351.78,0.1,253.18
O10267,2024-11-17,C1079,P1032,,3,249.12,0.05,171.99
O10268,2024-04-04,C1356,P1000,M107,3,230.14,0.0,129.7
O10268,2024-04-04,C1356,P1087,M107,3,252.9,0.1,151.92
O10268,2024-04-04,C1356,P1090,M107,4,576.19,0.1,384.36
O10268,2024-04-04,C1356,P1061,M107,1,434.65,0.1,305.86
O10269,2025-11-12,C1023,P1002,M101,2,179.98,0.05,107.68
O10269,2025-11-12,C1023,P1003,M101,5,871.82,0.05,441.7
O10269,2025-11-12,C1023,P1109,M101,5,699.66,0.2,374.43
O10269,2025-11-12,C1023,P1053,M101,5,444.7,0.05,290.69
O10270,2025-02-10,C1123,P1013,M100,5,397.94,0.0,280.02
O10270,2025-02-10,C1123,P1006,M100,2,512.73,0.2,375.8
O10270,2025-02-10,C1123,P1117,M100,1,858.74,0.1,551.55
O10271,2024-10-05,C1264,P1102,M106,5,632.14,0.05,364.1
O10272,2025-07-20,C1180,P1039,M105,1,734.0,0.0,484.95
O10273,2024-08-28,C1388,P1052,M106,1,470.4,0.0,303.66
O10273,2024-08-28,C1388,P1081,M106,3,292.65,0.2,162.43
O10273,2024-08-28,C1388,P1057,M106,2,410.52,0.1,206.91
O10273,2024-08-28,C1388,P1058,M106,1,805.5,0.1,470.63
O10274,2025-08-01,C1146,P1073,M106,2,76.3,0.15,42.31
O10275,2025-04-24,C1075,P1014,M100,4,849.45,0.15,589.94
O10275,2025-04-24,C1075,P1116,M100,5,455.97,0.2,337.94
O10276,2024-08-03,C1416,P1002,M101,4,997.21,0.1,511.42
O10276,2024-08-03,C1416,P1117,M101,3,227.91,0.1,162.27
O10277,2025-10-10,C1446,P1061,M104,4,469.6,0.15,241.18
O10277,2025-10-10,C1446,P1012,M104,3,930.0,0.1,696.95
O10277,2025-10-10,C1446,P1055,M104,1,379.51,0.15,200.61
O10278,2025-07-26,C1238,P1016,M102,1,585.2,0.0,395.08
O10278,2025-07-26,C1238,P1023,M102,5,525.86,0.05,382.59
O10278,2025-07-26,C1238,P1025,M102,3,674.45,0.15,487.41
O10279,2025-02-09,C1201,P1048,M105,4,203.03,0.15,125.32
O10279,2025-02-09,C1201,P1093,M105,2,909.15,0.1,572.72
O10279,2025-02-09,C1201,P1066,M105,2,890.24,0.2,589.78
O10280,2025-01-29,C1338,P1001,M105,2,313.84,0.2,224.37
O10280,2025-01-29,C1338,P1060,M105,3,193.52,0.2,109.24
O10280,2025-01-29,C1338,P1067,M105,4,727.1,0.1,404.54
O10280,2025-01-29,C1338,P1032,M105,1,588.82,0.05,362.03
O10281,2025-08-31,C1313,P1075,M106,2,456.27,0.0,265.36
O10281,2025-08-31,C1313,P1008,M106,1,271.42,0.1,187.53
O10281,2025-08-31,C1313,P1066,M106,1,533.44,0.15,340.83
O10281,2025-08-31,C1313,P1083,M106,5,658.16,0.05,459.78
O10282,2024-08-30,C1193,P1053,M107,4,466.91,0.15,341.82
O10282,2024-08-30,C1193,P1088,M107,4,374.66,0.15,211.75
O10282,2024-08-30,C1193,P1091,M107,5,266.98,0.2,203.91
O10283,2024-02-23,C1039,P1005,M106,3,826.08,0.15,422.7
O10284,2024-02-10,C1358,P1019,M106,2,785.93,0.0,604.68
O10284,2024-02-10,C1358,P1022,M106,3,519.06,0.2,327.49
O10284,2024-02-10,C1358,P1017,M106,5,827.16,0.05,599.2
O10284,2024-02-10,C1358,P1091,M106,1,580.94,0.1,464.56
O10285,2025-10-24,C1297,P1091,M107,3,934.24,0.1,693.21
O10285,2025-10-24,C1297,P1017,M107,2,15.66,0.1,8.96
O10286,2025-12-24,C1424,P1109,M104,5,324.92,0.1,164.65
O10286,2025-12-24,C1424,P1059,M104,3,850.69,0.1,428.84
O10286,2025-12-24,C1424,P1082,M104,4,657.8,0.1,332.01
O10286,2025-12-24,C1424,P1087,M104,2,709.1,0.15,362.83
O10287,2024-02-07,C1366,P1029,M105,3,15.29,0.1,10.51
O10287,2024-02-07,C1366,P1002,M105,5,408.31,0.1,275.32
O10287,2024-02-07,C1366,P1095,M105,5,641.94,0.1,406.15
O10288,2025-11-28,C1368,P1089,M106,2,147.05,0.0,83.62
O10288,2025-11-28,C1368,P1042,M106,3,869.73,0.1,677.3
O10288,2025-11-28,C1368,P1101,M106,4,532.4,0.1,341.15
O10289,2025-03-10,C1438,P1038,M104,5,981.31,0.15,744.14
O10289,2025-03-10,C1438,P1004,M104,2,717.95,0.0,467.53
O10290,2024-01-22,C1280,P1080,M101,3,834.5,0.1,586.87
O10290,2024-01-22,C1280,P1029,M101,2,118.96,0.1,65.45
O10291,2024-12-06,C1435,P1006,M107,5,63.85,0.1,45.28
O10292,2024-10-17,C1332,P1092,M104,1,79.1,0.1,57.3
O10292,2024-10-17,C1332,P1104,M104,4,419.69,0.15,215.18
O10293,2025-01-11,C1491,P1093,M105,2,671.08,0.2,526.55
O10293,2025-01-11,C1491,P1119,M105,2,28.95,0.0,19.77
O10293,2025-01-11,C1491,P1058,M105,3,459.04,0.15,361.85
O10294,2024-06-30,C1099,P1099,M105,3,642.64,0.05,398.8
O10294,2024-06-30,C1099,P1073,M105,5,588.65,0.0,343.24
O10295,2025-12-28,C1155,P1073,M106,4,87.77,0.1,59.5
O10295,2025-12-28,C1155,P1071,M106,3,61.47,0.2,38.54
O10295,2025-12-28,C1155,P1109,M106,1,610.78,0.15,350.52
O10296,2025-08-19,C1308,P1001,M105,3,219.12,0.2,173.73
O10296,2025-08-19,C1308,P1049,M105,3,740.05,0.0,591.43
O10296,2025-08-19,C1308,P1088,M105,4,224.06,0.0,153.88
